Longitude,Latitude
-68.83333,-13.01666
-54.965082,-8.833997
-77.43333,6.76666
-60.883333,-14.583333
-60.82,-14.5583
-60.5,-14.32
-65.833333,-11.083333
-61.6469,-9.3592
-59.1036,-4.0039
-48.455522,-1.284992
-51.316667,3.6
-62.73,4.53
-55.002859,-8.697943
-63.03,-7.52
-49.35,-4.02
-59,-4
-55.059354,-3.396906
-57.7196658541771,-3.38700188561809
-64.7,-3.37
-59.995308,-3.067324
-46.43,-2.72
-65.5823323406197,-1.85944028559189
-65.5,-1.833333
-48.44475,-1.438098
-51.41078,-1.17022
-48.3828,-1.1458
-54.433333,-0.916667
-52.539719,-0.867854
-70.833333,1
-70.08,1
-59.0833,1.8408
-56.2,2.13
-52.88,2.25
-59.25,2.416667
-52.63,2.45
-62.170601,2.74716
-58.9719,2.9108
-65.83,3.15
-59.4,3.17
-58.67,3.17
-56.82,3.33
-61.33,3.37
-63.183333,3.55
-62.97,4.03
-59.07,4.08
-59.05,4.17
-56.75,4.35
-67.8,4.4
-64.12,4.45
-61.666667,4.5
-57.404167,4.798611
-54.620556,4.800833
-57.8242,4.9344
-65.03,5.12
-59.48,5.17
-62.4331,5.2
-60.12,6.17
-62.67,6.58
-62.9667,6.9667
-60.48,7.38
-72.92,9.6
-67.53,-15.78
-68.5917,-14.7792
-64.5433,-17.3986
-64.1,-17.37
-67.8833,-15.4833
-61.3672,-15.3178
-68.13,-15.25
-61.1749,-14.7085
-60.9308,-14.5578
-61.4978,-14.5431
-62.54056,-13.6395
-67.25,-13.08
-51.87,-12.9
-66.03,-11.75
-56.28,-11.67
-74.68,-11.17
-65.833333,-11.083333
-66.083333,-11
-55.720278,-10.996667
-50,-10
-65.488381,-9.712142
-68.133378,-9.708614
-52.6164,-9.69
-62.968825,-9.382319
-64.4797,-9.2742
-62.73,-9
-54.95,-8.75
-55.25,-7.67
-63.080476,-7.639646
-50.27,-6.05
-76.115974,-5.897021
-56.8142,-4.8389
-49.35,-4.02
-70.5,-3.92
-58.066667,-3.8
-49.73,-3.6
-54.97,-3.11
-60.0262053899244,-3.10532112790859
-59.97,-2.88
-50.733,-2.692
-60.09,-2.3836
-60.083333,-2.316667
-64.8,-2.3
-45.727887,-1.456347
-48.470614,-1.437281
-48.455522,-1.284992
-77.62,-1.05
-75.45,-1
-49.8,-0.983333
-51.75,-0.83
-52.65,-0.666667
-72.25,-0.635278
-65,-0.383333
-70.5,-0.25
-71.158152,0.071602
-70.67,0.08
-70.5,0.083
-70.5,0.25
-51.083333,0.283333
-52.466667,0.805556
-66.15,0.83
-70.08,1
-52.133333,1.183333
-58.67,1.37
-58.9464,1.3864
-58.83,1.53
-59.2511,1.5386
-58.6289,1.5897
-59.0833,1.8408
-67.05,1.85
-67.05,1.93
-61.38,2.02
-59.17,2.25
-59.17,2.33
-63.575,2.741667
-54.8542,2.7681
-52.47,2.8
-56.469444,3.086111
-74.26833,3.16916
-58.7519,3.2894
-56.82,3.33
-66.3,3.416667
-56.625,3.433
-51.316667,3.6
-53.2,3.62
-66.45,3.683333
-72.681583,3.860056
-67.666667,3.916667
-67.7,4.05
-59.05,4.166667
-59,4.233333
-61.85,4.333333
-61.633333,4.383333
-61.533333,4.416667
-72.669453,4.435847
-52.25,4.58
-61.55,4.666667
-58.67,4.67
-58.9922,4.74283
-52.333333,4.933333
-67.77,5.03
-59.95,5.07
-59.48,5.17
-59.12,5.2
-59.13,5.32
-57.63,5.33
-52.91666,5.33333
-67.766667,5.333333
-58.58,5.77
-60.17,6
-69.78705,6.305353
-58.47,6.82
-75.05,7.22
-75.27,7.5
-66.25,7.583333
-61.01666,7.7
-75.08,8.07
-72.2417,8.225
-70.625,8.542
-70.25,9.75
-84.033333,14.733333
-84.75,14.766667
-87.72944,15.45583
-87.433333,15.5
-88.922222,15.602222
-90.857222,16.159722
-88.7,16.55
-88.383333,16.766667
-92.851667,17.566667
-66.1,5.32
-67.9211,-14.425
-68.1239,-9.4111
-76.28,-6.2681
-76.82,-1.72
-77.42,-1.57
-76.15,-0.92
-76.17,0.9
-58.6,1.27
-63.547121,1.576736
-63.983,2.175
-55.75,2.33
-51.38,2.8
-52.983333,3.216667
-53.2,3.62
-61.75,3.75
-56.333333,4.166667
-61.57,4.5
-52.51,4.53
-52.93,4.62
-61.55,4.67
-56.16,4.68
-57.404167,4.798611
-59.83,4.97
-53.166667,5
-59.5,5.17
-55.26,5.31
-58.67,5.33
-60.12,5.53
-66.833,5.542
-54.233333,5.574444
-61.05,5.8
-60.64928,6.04822
-77.37975,6.265517
-67.416667,6.416667
-74.67,6.97
-59.7044,7.3722
-59.140556,7.555833
-82.167778,8.917778
-78.25,9.283333
-79.116667,9.45
-82.8983,9.6594
-63.377778,10.211389
-84.1125,10.409722
-84.066667,10.458333
-85.4278,10.9906
-84.4,11.766667
-84.366667,11.833333
-60.03,-3.416667
-60.0262053899244,-3.10532112790859
-69.643643,-4.772409
-71.61821,-4.530041
-71.5508,-4.5258
-70.8794,-3.1947
-66.75711,-2.774111
-70.5256,-2.7286
-72.38,-0.62
-70.5,-0.25
-68.512137,0.225176
-67.05,1.93
-64.67,-17.08
-64.8828,-17.0297
-63.73,-14.67
-67.05,-14.41666
-68.0781,-14.2
-70.76,-13.2244
-71.40921,-12.90056
-69.28333,-12.83333
-75.25,-11.2
-75.399968,-11.153572
-63.62,-10.58
-75.065,-10.485278
-75.0717,-10.3767
-75.2633,-10.3242
-70.95,-10.2
-75.22,-10.18
-74.95,-9.62
-69,-9.333333
-75.08,-8.75
-74.75,-8.67
-74.939722,-8.628333
-76.5125,-8.18416
-76.17,-6.6
-77.15,-6.2
-76.117175,-5.895064
-77.33,-5.35
-78,-5.3
-78.6389,-4.4719
-74.078333,-4.456389
-78.6822,-4.3136
-78.95,-4.1
-73.583333,-3.916667
-77.7,-3.91666
-70.51638,-3.90583
-77.66666,-3.83333
-73.26666,-3.83333
-73.42,-3.8
-73.314628,-3.79123
-73.27861,-3.69972
-78.440278,-3.521111
-78.17,-3.5
-78.57,-3.45
-78.17,-2.83
-77.9,-2.53333
-77.72,-2.53
-77.5,-2.38
-76.97,-2.08
-78.05,-1.71666
-77.883333,-1.633333
-75.966667,-1.633333
-77.94666,-1.57611
-77.93333,-1.5
-76.65,-1.48
-77.6,-1.07
-76.93,-0.97
-77.85,-0.95
-76.22,-0.92
-76.15,-0.92
-76.377139,-0.668375
-76.6667,-0.6625
-77.33,-0.55
-76.9,-0.45
-72.5,-0.42
-76.92,-0.25
-76.75,0
-76.17,0
-76.503021,0.493883
-78.92,0.8
-78.45,0.85
-78.1,0.9
-78.83,1.25
-75.978025,1.331965
-78.71,1.355
-74.11666,2.58333
-74.055803,2.670065
-60.67,2.82
-74.116667,3.05
-77.13183,3.375569
-63.183333,3.55
-76.876517,3.573533
-77,3.91666
-76.9833,4
-52.25,4.88
-72.474353,4.962292
-74.85,5.88333
-75.13333,6.03333
-74.261817,6.049817
-74.78333,6.18333
-60.37544,6.36042
-74.91666,6.76666
-71.9674,6.958744
-75.05,7.22
-73.359,7.268
-75.27,7.5
-74.83,7.5
-71.466667,7.716667
-75.333333,7.783333
-70.533333,8.45
-70.583333,8.516667
-78.15,8.65
-82.9606,8.7842
-80.668889,8.826389
-82.166667,8.916667
-72.83,9
-83.0694,9.0833
-83.5,9.25
-83.57,9.33
-83.692948,9.352396
-83.6125,9.3806
-72.55,9.43
-72.8986,9.5917
-84.583333,9.75
-68.6083,10.2417
-68.52,10.25
-68.217,10.375
-68.82,10.43
-83.8,11.983333
-84.7,12
-84.467117,12.003967
-84.3,12.16666
-83.7,12.666667
-84.43333,13.8
-84.258333,13.966667
-84.63333,14.06666
-84.56666,14.06666
-85.430278,14.1
-84.730278,14.116389
-85.320833,14.230278
-85.15,14.4
-83.991667,14.541667
-84.116667,14.55
-89.616667,15.3
-89.208,15.417
-94.675,16.916667
-94.5,17.258333
-95.05,17.45
-59.966667,-2.883333
-69.28,-12.83
-63.58,-10.583333
-74.2581,-8.1522
-78.5,-4.5
-73.287607,-3.762169
-72.97,-3.5
-59.995308,-3.067324
-59.93,-2.967236
-60.035109,-2.89252
-59.97,-2.88
-77.5,-2.38333
-60.091744,-2.326638
-60.072834,-1.882808
-77.6163,-1.068967
-77.81666,-0.98333
-76.22,-0.92
-76.15,-0.916667
-77.33,-0.5
-76.52,-0.12
-66.117786,0.597056
-66.166667,0.833333
-61.9,3.32
-58.7878,4.4706
-58.72,4.62
-68.83333,-13.01666
-68.83,-12.83
-68.75,-10.75
-67.632364,-9.918419
-64.940057,-9.622332
-72.7,-9.12
-62.17,-9.12
-72.745852819144,-8.27206623411049
-66.78,-6.72
-75.531944,1.531944
-74.18,2.5417
-63.87,-17.47
-64.133333,-17.4
-68.11666,-15.41666
-66.6067,-15.105
-67.5017,-14.55
-67.58,-14.47
-68.67,-12.53
-71,-11.75
-75.33,-10.15
-69.22,-10.12
-77.72138,-2.92527
-77.68,-2.87
-76.75,-2.28
-77.484444,-1.475556
-77.75,-1.05
-77.6,-1.05
-77.808332,-0.950933
-76.4,-0.52
-53.2,3.61667
-75.55,-9.05
-65.28,-7.47
-74.588508,-7.115972
-73.91,-6.265
-73.773611,-5.976667
-73.865556,-5.81
-73.6767,-4.9217
-73.75,-4.92
-73.5,-4.17
-73.583333,-3.916667
-73.5,-3.83
-73.412281,-3.792532
-72.833333,-3.7
-70.515,-2.725
-70.2392,-0.4111
-79.36666,-0.25
-70.5,-0.25
-79.25,0.05
-70.5,0.083
-79.43333,0.33333
-66.92,-0.33
-48.88,-26.87
-43.073169,-22.496706
-43.0028,-22.4503
-39.391111,-15.197222
-39.53,-15.13
-39.0911,-14.7772
-39.02,-14.42
-38.9965836192822,-14.2814954259902
-40.519444,-20.291389
-40.947308,-20.682908
-39.2,-16.416667
-39.13,-16.38
-39.466839,-14.32406
-39.5166,-15.1666
-39.254089,-15.146936
-40.4819,-20.3025
-48.9,-27.1
-48.5433480995368,-25.8213906600159
-46.32,-23.78
-43.0407567361808,-22.6569559555096
-48.778789,-25.25544
-65.96666,0.85
-43.0407567361808,-22.6569559555096
-41.87,-21.93
-65.9189,1.0352
-79.35,-2.65
-79.1,-2.17
-78.3894,-3.6356
-77.5328,-0.8319
-77.85,-0.63333
-77.87,-0.57
-79.07486,-3.97444
-85.9,13.016667
-87.849563,14.55048
-75.533333,7.166667
-75.566667,7.466667
-81.1206,8.5156
-80.6,8.633333
-80.116667,8.633333
-79.374333,9.221833
-79.5,9.25
-79.33,9.27
-79.116667,9.366667
-76.9283,3.875328
-77.03,3.92
-77.13,3.93
-76.9833,4
-76.294917,4.742083
-76.63,5.25
-76.59333,5.49944
-76.632717,5.5663
-76.63,1.2
-76.181917,4.833233
-76.2475,6.538889
-79.735833,-3.658056
-78.878889,0.166111
-78.33,0.88
-78.416667,0.883333
-78.27,0.97
-78.17,1.5
-76.7,3.5
-77,3.92
-82.963333,9.025
-84.449997,10
-84,10.033333
-83.90726,10.100008
-83.975,10.116667
-84.15,10.17
-84.117778,10.236389
-83.998111,10.254806
-84.8044,10.3408
-85.018056,10.731389
-84.83333,10.8
-81.779167,8.535278
-81.116667,8.55
-83.16813,9.8132
-75.87,5.58
-75.75,5.83
-75.13,6.28
-75.08,-10.5
-75.27,-10.32
-75.25,-10.2
-75.5717,-10.1775
-78.316667,-4.916667
-78.1,-1.43
-77.6,-1.233333
-77.6,-1.07
-78,-0.5
-83.95,10
-84.066667,10.093333
-84.39305,10.18583
-77.13183,3.375569
-76.33714,1.50297
-76.606833,3.542067
-76.33,4.75
-76.1927,4.833783
-72.916667,-4.133333
-78.425,-3.89305
-78.58,-3.42
-75.833333,-3.25
-75.27,-3.1
-76.7,-1.82
-76.82,-1.72
-78.03,-1.65
-77.75,-1.58333
-76.65,-1.48
-78.1,-1.43
-76.1,-1.43
-76.75,-1.4
-77.18333,-1.3
-76.92,-1.25
-76.58,-1.25
-76.88638,-1.0425
-76.433333,-0.816667
-76.9,-0.73
-77.583333,-0.7
-77.45333,-0.63666
-76.5,-0.63
-77.38,-0.6
-76.38,-0.52
-78,-0.5
-77.016667,-0.5
-76.98,-0.38
-77.083333,-0.333333
-77.6,-0.08
-76,0
-76.18333,0.01666
-77.55553,0.13014
-77.216667,0.233333
-76.17,0.9
-76.631778,1.081056
-76.34681,1.50444
-76.58333,3.83333
-77.91094,-1.61061
-72.116667,0.5
-84.5875,10.213889
-84.802167,10.296
-84.692045,10.501664
-78.82,-0.68
-78.5286,0.8886
-81.1156,8.4961
-80.115667,8.496167
-82.5,8.833333
-78.92,-4.18
-79.074867,-3.97445
-76.676517,5.58345
-81.116667,8.5
-80.9919,8.6761
-82.25,8.75
-81,8.833333
-79.266667,9.3
-79.183333,9.416667
-81.116667,8.55
-82.24914,8.73436
-82.083333,8.75
-80.678889,8.891944
-82.991667,9.45
-83.725,9.7875
-83.966667,10.05
-84.117778,10.236389
-78.37,1.12
-84.6078,10.2147
-84.4269,10.3236
-90.3777,15.4567
-90.466667,15.483333
-89.4,15.55
-90.489,15.554
-91.3,15.97
-91.578308,16.028719
-91.57,16.12
-100.35,17.416667
-76.0642,2.7881
-76.57,3.5
-79.51666,-2.53333
-78.98333,-2.28333
-78.978392,-2.150208
-78.75,-1.5
-77,3.92
-77.166667,3.933333
-77.08,4.05
-76.2525,6.518056
-84.344444,10.180556
-84.7939,10.3392
-85.022533,10.676404
-85.468333,10.926667
-75.27,-10.32
-78.339722,-5.055556
-78.316667,-4.916667
-78.215,-4.551389
-77.639273,-4.434615
-78.15,-4.43333
-78.645,-4.29
-78.6436,-4.18
-78.62,-4.12
-77.66666,-3.83333
-76.89347,3.59997
-76.83,3.67
-77.17,4.17
-76.95,5.58
-73.035785,6.942517
-80.117667,8.624167
-80.597333,8.679333
-82.240833,8.751389
-82.178056,8.781111
-80.68,8.928611
-80.5972,8.6794
-79.9244,8.685
-83.125,9.788889
-80.1133,8.6267
-80.597333,8.679333
-80.7075,8.884444
-78.916667,9.316667
-80.083333,8.583333
-80.116667,8.666667
-76.216517,4.842167
-78.383333,7.966667
-77.75,8
-77.233333,8.075
-69.383333,9.233333
-79.3875,9.2361
-79.501111,9.251111
-79.266667,9.3
-89.21,15.415
-88.6931,15.6689
-91.23,15.85
-89.15,16.383333
-89.045,16.493333
-88.916667,16.5
-77.03,3.92
-76.62,5.5
-76.633217,5.56655
-78.650556,-3.326389
-78.1,-2.77
-78,-2.67
-82.166667,8.833333
-80.639944,8.855444
-83.093056,9.405556
-83.45,10.03
-84.083333,10.291667
-84.683333,10.333333
-76.327639,6.476528
-76.35,6.77
-79.3,-0.616667
-79.733333,0.35
-82.25,8.75
-82.083333,8.75
-82.2,8.8
-79.389333,9.238667
-79.8,-0.62
-79.3,-0.6
-79.3647,-0.5866
-79.73,0.35
-78.55,1.13
-82.25,8.75
-79.3894,9.2386
-83.17,8.63
-83.57,9.33
-80.6425,8.8675
-80.7075,8.884444
-82.084444,8.751111
-82.4,8.816667
-78.22,-2.21
-78.18,-2.1
-77.733333,-0.7
-78.8028,-0.2314
-78.8,-0.03
-79.03,0.08
-78.7028,0.1092
-78.616667,0.116667
-78.77,0.18
-78.07,0.18
-76.230389,6.630306
-76.33,6.75
-63.358,0.9
-65.466667,3.633333
-62.75,3.83
-66.38,5.92
-76.75,3.5
-76.6162,3.535733
-76.216517,4.842167
-81.12,8.55
-81.75,8.583333
-80.633333,8.633333
-80.13333,8.64583
-82.233333,8.716667
-81.283333,8.733333
-82.316667,8.75
-82.083333,8.75
-82.166667,8.8
-80.6625,8.823333
-82.25,8.833333
-80.64419,8.88978
-80.706389,8.974444
-82.229811,8.990311
-79.350113,9.233388
-79.5,9.25
-79,9.25
-79.266667,9.3
-78.916667,9.316667
-78.25,9.316667
-79.133333,9.333333
-78.816667,9.383333
-83.857222,9.411667
-83.059722,9.425
-84.2819,9.7181
-78.1,-2.77
-78,-2.67
-82.2214,8.6811
-82.25,8.75
-82.083333,8.75
-82.25,8.75
-82.083333,8.75
-83.2292,9.3403
-83.104167,9.379167
-83.915075,9.713953
-76.872533,3.58795
-77,3.92
-77.166667,3.933333
-76.976766,3.995463
-76.31205,4.739483
-76.225833,6.635556
-78.4856,0.8775
-78.52,1.15
-76.34681,1.50444
-77.37,3.17
-77.37,4.25
-76.42,6.7
-77.95,-1.766667
-77.933333,-1.65
-77.75,-1.58333
-78.133333,-1.466667
-77.98333,-1.46666
-78.21666,-1.4
-77.83,-1.25
-77.6,-1.12
-77.68,-1.05
-77.81666,-0.98333
-77.6,-0.72
-76.84805,0.06111
-82.583333,8.866667
-79.215,9.059444
-83.216667,9.283333
-83.7642,9.2947
-83.31981,9.364354
-83.63888,9.385
-83.7014,9.4733
-84.180556,9.7194
-84.475,9.791667
-83.69,9.81
-84.15611,9.890833
-84.1,9.983333
-84.10589,10.08179
-84.53,10.23
-84.18388,10.29083
-84.783333,10.3
-84.07,10.33
-84.985516,10.593128
-84.9903,10.6714
-85.916667,13
-85.953611,13.065556
-86.26666,13.25
-85.683333,13.258333
-77.17,3.93
-74.38333,4.65
-74.4,6.7
-76.25,6.78333
-73.05,7.17
-73.8,11.08
-74.0711,11.097083
-83.915075,9.713953
-83.9964,9.7403
-83.986681,10.058516
-84.106111,10.0894
-84.160556,10.1431
-84.1178,10.2364
-84.3694,10.2528
-84.81,10.3214
-82.4,8.816667
-68.58,10.2
-68.33333,10.23333
-68.166667,10.283333
-83.516667,8.566667
-83.21666,8.68333
-82.9603,8.7847
-83.746667,9.250167
-83.782833,9.755611
-83.87,9.8
-83.78333,9.86666
-83.97,10.05
-84.0833,10.2833
-91.233333,15.85
-83.430556,9.988889
-77.47,-0.13
-77.576306,0.237194
-78.68,-4.2
-78.62,-4.12
-78,-2.67
-78.211389,-2.231667
-78.18166,-2.09555
-77.8,-1.85
-78.05,-1.5
-78.1,-1.45
-78.0553,-1.3906
-77.72,-0.87
-77.67,-0.67
-77.5969,-0.6489
-77.85,-0.63
-78.8028,-0.2314
-77.65,-0.18
-78.48,0.82
-78.18,0.83
-78.13,0.87
-78.27,0.88
-78.528611,0.888611
-78.27,0.97
-78.1936,0.9836
-78.4,1
-78.266667,1.033333
-78.02,1.08
-77.97,1.13
-76.57,3.5
-77.080917,4.599047
-76.2523,6.51919
-76.5,6.566667
-75.53,7.08
-75.5,7.25
-80.9967,8.6639
-82.233333,8.716667
-82.3,8.75
-82.216667,8.783333
-83.2008,9.4175
-83.788889,9.702778
-83.7517,9.7833
-83.9889,10.0681
-83.933333,10.15
-84.3,10.216667
-84.6061,10.2369
-84.083333,10.266667
-84.752778,10.305556
-84.033333,10.333333
-80.6,8.633333
-80.661389,8.914444
-79.371,9.2235
-79.5,9.25
-78.966667,9.266667
-78.916667,9.316667
-78.25,9.32
-79.333333,9.333333
-79,9.333333
-79.3839,9.2331
-75.069722,-10.589167
-76.5125,-8.18416
-78.3386,-5.0592
-78.233611,-4.580278
-77.7,-3.91666
-77.66666,-3.83333
-77.56666,-1.66666
-77.48333,-1.65
-77.900983,-1.58355
-77.75,-1.583333
-77.45,-1.56666
-78.133333,-1.466667
-77.75365,-0.72
-77.5969,-0.6489
-72.92,-3.33
-78.51666,-2.78333
-78.41666,-2.71666
-78.25,-2.71666
-77.9,-2.53333
-78.12,-2.3
-77.802783,-0.711717
-77.666667,-0.666667
-78.67,-4.3
-77.9,-2.53333
-78.5,-1.783333
-77.83,-1.62
-77.88,-1.58
-77.94666,-1.57611
-77.97,-1.47
-77.95,-1.38
-77.75,-1.37
-77.86666,-1.18333
-77.75,-0.9
-77.783333,-0.783333
-77.755967,-0.7144
-78,-0.5
-75.3,5.87
-78.283333,-1.1
-78.55,0.9
-78.23,1.03
-78.37,1.12
-78.15,1.25
-78.5,-0.22
-78.8,0.23
-78.67,-4.3
-76.8801,3.55325
-77,3.92
-76.92,4.68
-76.676933,5.584967
-78.08,1.28
-76.229889,6.467389
-82.251111,8.751111
-83.783333,9.7
-83.7883,9.7731
-79.33,-1.67
-79.08,-0.65
-79.368056,-0.575
-79.37,-0.35
-79.35,-0.25
-79.92,-0.03
-79.033333,0.083333
-78.28,-1.1
-78.8,-0.23
-79.73,0.35
-78.93,0.68
-78.88,0.72
-78.33,0.88
-78.5253,0.8942
-78.42,0.92
-78.27,0.97
-78.58,1.19
-94.191667,16.75
-94.791667,17.05
-94.32,17.05
-94.316667,17.216667
-94.52,17.23
-96.5,17.75
-96.866667,18.083333
-97.52599,19.95435
-97.74355,19.98317
-97.547367,20.028125
-97.38878,20.05492
-78.73,-0.25
-78.802778,-0.231389
-78.53,-0.16
-75.399968,-11.153572
-75.518056,-10.291667
-84.075,10.291667
-84.866667,10.366667
-70.77,8.65
-83.2389,8.6914
-83.300003,8.75
-82.9603,8.7847
-83.7569,9.2306
-83.692948,9.352396
-84.05,9.48
-83.96667,9.495833
-83.027694,9.673573
-83.784786,9.703809
-83.9753,10.1083
-84.616667,10.216667
-84.545834,10.2194
-84.6733,10.3522
-84.84,10.49
-84.913889,10.5708
-84.983333,10.725
-76.85064,1.14286
-76.120278,6.455278
-77.13183,3.375569
-75.26666,5.68333
-78.47,0.83
-79.08,-2.18
-79.168613,-2.175392
-83.4333,8.5311
-83.516667,8.566667
-83.5,8.633333
-83.2319,8.6903
-83.516667,8.7
-83.25,8.766667
-82.9528,9.0097
-83.0492,9.0297
-83.77,9.225
-83.8556,9.4389
-83.044444,9.448611
-84.3925,9.7431
-84.530556,9.751389
-83.7861,9.7556
-84.195833,9.838889
-83.4,10.016667
-84.466667,10.033333
-83.8567,10.1978
-84.783333,10.366667
-84.6583,10.4528
-84.065278,10.459722
-83.5,10.516667
-84.004167,10.641667
-84.9903,10.6714
-83.65,10.691667
-85.1447,10.7183
-85.3006,10.7639
-83.633333,10.8
-85.401389,10.880556
-83.666667,10.9
-85.470833,10.929167
-83.733333,10.966667
-85.427778,10.990556
-84.2,11.016667
-84.416667,11.033333
-83.833333,11.05
-84.280278,11.100833
-84.3725,11.126111
-84.2,11.133333
-84.016667,11.366667
-84.316667,11.516667
-84.433333,11.666667
-84.263611,11.813333
-84.333333,11.883333
-85.38,12.3
-100.28,17.28
-79.116667,9.366667
-75.51833,-10.28861
-75.573889,-10.183056
-76.78333,-7.55
-78.339722,-5.055556
-78.229444,-4.618889
-78.332778,-4.616944
-78.166667,-4.483333
-77.571667,-4.433611
-81.116667,8.533333
-78.75,-0.82
-78.1,0.91666
-78.4,1
-65.7269,-17.1425
-67.53,-16.33
-67.85,-16.2
-67.51,-16.12
-68.05,-16.08
-68.3547,-15.4675
-68.6472,-15.2342
-68.33,-14.92
-68.5861,-14.7806
-67.833333,-14.5
-68.275,-14.4944
-71.166667,-13.083333
-75.83,-10.67
-75.42638,-10.66527
-75.43777,-10.44305
-75.285,-10.354167
-75.25,-10.25
-78.36138,-5.25694
-78.338056,-5.056667
-78.316667,-4.916667
-78.229444,-4.618889
-78.68,-4.2
-78.63,-4.12
-77.67,-3.83
-78.13,-2.5
-78.25111,-2.20666
-77.95,-1.38333
-77.75,8
-81.117222,8.514722
-80.116667,8.616667
-80.5972,8.6794
-82.960167,8.784833
-80.65,8.836111
-80.695,8.948333
-79.416667,9.25
-83.9583,9.4944
-79.666667,9.5
-84.068889,9.583889
-84.145,9.5975
-84.607778,10.214722
-78.85,-4.59
-78.7,-4.27
-78.64,-4.25
-77.71,-6.823333
-76.58333,3.83333
-77,3.92
-77.13,3.93
-78.08,-1.75
-78.58333,-0.46666
-78.75,-0.43333
-78.61666,-0.33333
-78.68333,-0.26666
-78.55,-0.06666
-78.63,0.07
-75.3,5.87
-76.38,6.73
-75.2,7.17
-72.4,7.52
-73.91,-6.265
-73.5,-4.166667
-73.58,-3.92
-76.25,-2.92
-75.7,-2.55
-73.719686,-1.679019
-76.892017,3.594717
-75.36666,-10.63333
-75.57,-10.6
-75.3689,-10.5447
-75.414722,-10.193055
-57.52,-7.58
-69.925712,-4.405352
-69.80376,-3.967744
-49.93,-0.95
-52.95,2.12
-52.883333,2.2
-52.85,2.28
-53.01,2.36
-72.7142,2.5397
-51.27,2.55
-52.34,3.17
-52.95,3.3
-53.92,3.55
-52.03,3.56
-53.33,3.58
-53.266667,3.583333
-76.872533,3.58795
-51.77,3.65
-51.87,3.97
-52.15,4.18
-77.13,4.2
-52.366667,4.3
-51.93,4.41
-65.8,4.5
-76.92,4.7
-55.216667,4.883333
-73.2817,4.8917
-64.2,5.1
-76.68,5.17
-75.9,5.47
-67.18,5.63
-74.87,6.08
-67.42,6.42
-76.321667,6.4475
-76.31075,6.540333
-76.43,6.67
-76.4,6.73
-75.05,7.22
-80.833333,7.716667
-71.775,7.792
-78.383333,7.966667
-76.96666,8.28333
-83.511111,8.583333
-83.594444,8.688889
-83.525,8.705556
-83.586111,8.766667
-82.9603,8.7847
-80.659722,8.823056
-71.78,8.83
-78.25,9.218056
-83.7533,9.2483
-79,9.25
-80,9.283333
-78.25,9.283333
-72.47,9.3
-78.916667,9.316667
-78.566667,9.383333
-84.391667,9.7
-84.6,9.766667
-80.083333,8.583333
-80.116667,8.666667
-75.3,-10.233333
-75.47,-10.23
-81.833333,8.583333
-81.75,8.583333
-82.23,8.72
-82.083333,8.75
-82.2,8.8
-82.4,8.82
-79.4125,9.236111
-83.222,9.35378
-83.783333,9.716667
-83.8,9.783333
-83.725,9.7875
-84.117778,10.236389
-83.16212,9.79699
-84.1172,10.1236
-78.73,-0.25
-77.086963,4.072312
-77.13183,3.375569
-76.758617,3.559467
-76.892017,3.594717
-77,3.92
-76,4
-76.97,4.03
-78.566667,9.35
-78.75,-0.82
-76.89203,3.59472
-76.78,3.63
-77,3.92
-77.13,3.93
-77.17,4.17
-77.37277,4.36944
-77.4,5.4
-76.31666,6.56666
-78.57,0.97
-78.316667,-4.916667
-78.67,-4.33
-78.963333,-4.110278
-79,-4.05
-79.21666,-4
-75.83,-3.25
-76.416667,-2.916667
-76.7,-1.82
-76.8,-1.78
-77.9136,-1.7444
-76.82,-1.72
-77.42,-1.57
-76.85,-1.53
-77.6,-1.45
-77.33,-1.42
-76.916667,-1.25
-77.6,-1.12
-77.5328,-0.8319
-77.4,-0.55
-76.6162,3.535733
-75.416667,6.083333
-78.28,-1.38
-78.33,-1.12
-78.23,-1.1
-79.03,0.08
-79.73,0.37
-78.5,0.82
-78.333333,0.833333
-78.43,0.87
-78.53,0.92
-78.18,0.93
-78.1,0.933333
-78.27,0.97
-78.63625,0.9961
-78.23,1.03
-78.28,1.08
-78.55,1.13
-77.96666,1.16666
-78.13,1.3
-76.910723,2.684198
-76.03,5.43
-92.116667,15.116667
-92.3,15.2325
-76.58,3.53
-76.37,3.87
-76.1927,4.833783
-77.966667,-0.383333
-76.08333,5.5
-75.78,5.67
-76.05,5.77
-75.75,5.83
-76.1,5.92
-75.58583,6.17194
-75.6756,6.1981
-75.5,6.26666
-75.633333,6.366667
-75.1344,6.9058
-75.47,6.95
-75.33,6.97
-75.06666,7.3
-75.510833,-10.273611
-75.26666,-10.25
-75.57361,-10.18277
-77.75,-5.833333
-79.61666,-3.71666
-79.483892,-3.607633
-78.98,-3.6
-78.566083,-3.006983
-79.048055,-2.345833
-78.93,-1.97
-78.08333,-1.75
-79.03,-0.95
-77.85,-0.6
-77.87,-0.5
-77.72,-0.47
-77.97,-0.38
-78.802778,-0.231389
-78.61666,0.06805
-79.73,0.35
-78.02,1.08
-76.2475,6.538889
-64.5,-17.38
-67.616667,-15.966667
-68.01,-15.75
-68.5842,-14.79
-70.8,-13.283333
-75.45444,-10.43611
-75.56497,-10.2581
-75.25,-10.25
-75.47,-10.23
-75.7964,-9.1842
-75.77,-9.08
-78,-2.67
-78.28333,-2.65
-78.211389,-2.231667
-75.37,-1.57
-77.6,-0.72
